"id","year","country","sector","lny","lnl","lnk","lnrd"
93,2001,"DNK","dd",6.36778831481934,3.22318649291992,7.05079793930054,2.959801197052
93,2002,"DNK","dd",6.30248832702637,3.14617609977722,7.05845022201538,2.98228740692139
93,2003,"DNK","dd",6.37013149261475,3.07181334495544,7.05645275115967,2.95004415512085
93,2004,"DNK","dd",6.48767518997192,3.09331250190735,7.06924343109131,3.1413676738739
93,2005,"DNK","dd",6.52044057846069,3.06625461578369,7.06993055343628,3.24006986618042
94,1980,"DNK","de",7.81669950485229,4.53487634658813,7.82461309432983,2.68556094169617
94,1981,"DNK","de",7.73497772216797,4.42554092407227,7.80715751647949,2.72373723983765
94,1982,"DNK","de",7.7790904045105,4.45207738876343,7.7922739982605,2.77755951881409
94,1983,"DNK","de",7.7906436920166,4.44149780273438,7.79781579971313,2.82824230194092
94,1984,"DNK","de",7.85654354095459,4.45105123519897,7.79744005203247,2.81748247146606
94,1985,"DNK","de",7.85194540023804,4.46572399139404,7.84066486358643,2.74566841125488
94,1986,"DNK","de",7.89726257324219,4.50541591644287,7.9058256149292,2.67885518074036
94,1987,"DNK","de",7.86877059936523,4.49084758758545,7.96281147003174,2.60675406455994
94,1988,"DNK","de",7.77907276153564,4.50623369216919,8.01322746276855,2.66469550132751
94,1989,"DNK","de",7.73605966567993,4.48528242111206,8.04922676086426,2.80855059623718
94,1990,"DNK","de",7.71048307418823,4.46328401565552,8.05320930480957,2.94153785705566
94,1991,"DNK","de",7.68019962310791,4.45656585693359,8.09011554718018,3.04939103126526
94,1992,"DNK","de",7.67709875106812,4.43471384048462,8.07654476165771,3.14106512069702
94,1993,"DNK","de",7.6550612449646,4.36966276168823,8.05574417114258,3.22393488883972
94,1994,"DNK","de",7.68069219589233,4.33841419219971,8.06064510345459,3.3003044128418
94,1995,"DNK","de",7.66717958450317,4.33687257766724,8.0825023651123,3.37126874923706
94,1996,"DNK","de",7.67645645141602,4.33511829376221,8.10719871520996,3.43664407730103
94,1997,"DNK","de",7.71573209762573,4.33854484558105,8.16259670257568,3.46093010902405
94,1998,"DNK","de",7.7269139289856,4.38377523422241,8.21728324890137,3.49578380584717
94,1999,"DNK","de",7.72447299957275,4.38858032226562,8.29341983795166,3.55459427833557
94,2000,"DNK","de",7.76658868789673,4.39370822906494,8.3501091003418,3.60290288925171
94,2001,"DNK","de",7.67044734954834,4.33851861953735,8.3524751663208,3.64352965354919
94,2002,"DNK","de",7.64049530029297,4.292320728302,8.38903331756592,3.82117962837219
94,2003,"DNK","de",7.62585020065308,4.22286987304688,8.39157772064209,4.26418447494507
94,2004,"DNK","de",7.65637350082397,4.13824987411499,8.40365695953369,4.67244386672974
94,2005,"DNK","de",7.6892557144165,4.11160516738892,8.40017223358154,4.60662698745728
96,1980,"DNK","dg",6.9403977394104,3.65405511856079,7.88958644866943,6.40789031982422
96,1981,"DNK","dg",6.96452474594116,3.62255263328552,7.88763284683228,6.4271297454834
96,1982,"DNK","dg",6.95488357543945,3.64369916915894,7.89681148529053,6.46289539337158
96,1983,"DNK","dg",7.06165552139282,3.66509890556335,7.9085431098938,6.51245975494385
96,1984,"DNK","dg",7.04398822784424,3.72074127197266,7.9369683265686,6.55981731414795
96,1985,"DNK","dg",7.10547065734863,3.7145471572876,7.98644781112671,6.606614112854
96,1986,"DNK","dg",7.13828706741333,3.72528386116028,8.03540229797363,6.66588068008423
96,1987,"DNK","dg",7.197678565979,3.7142059803009,8.07374668121338,6.73089027404785
96,1988,"DNK","dg",7.16353416442871,3.70836329460144,8.11581611633301,6.80486154556274
96,1989,"DNK","dg",7.19684219360352,3.70167231559753,8.14928722381592,6.87858390808105
96,1990,"DNK","dg",7.19975805282593,3.70233845710754,8.17931747436523,6.9599552154541
96,1991,"DNK","dg",7.24698305130005,3.71152114868164,8.22724628448486,7.0415825843811
96,1992,"DNK","dg",7.30806446075439,3.7054169178009,8.27564716339111,7.11238574981689
96,1993,"DNK","dg",7.24936676025391,3.68660187721252,8.30946636199951,7.17304658889771
96,1994,"DNK","dg",7.43752765655518,3.73480844497681,8.33102416992188,7.25074338912964
96,1995,"DNK","dg",7.56265783309937,3.78503012657166,8.35004806518555,7.3390736579895
96,1996,"DNK","dg",7.57436323165894,3.7408549785614,8.36861896514893,7.43199396133423
96,1997,"DNK","dg",7.79243993759155,3.76817560195923,8.38036441802979,7.52684116363525
96,1998,"DNK","dg",7.82088375091553,3.78312087059021,8.41619205474854,7.65704107284546
96,1999,"DNK","dg",7.9805703163147,3.77869725227356,8.45684814453125,7.77494764328003
96,2000,"DNK","dg",8.04778003692627,3.74971580505371,8.46792888641357,7.89598989486694
96,2001,"DNK","dg",8.13697528839111,3.84987092018127,8.50166702270508,8.01560497283936
96,2002,"DNK","dg",8.02759552001953,3.8274233341217,8.62180614471436,8.09681606292725
96,2003,"DNK","dg",8.09799385070801,3.86224436759949,8.63687896728516,8.17981243133545
96,2004,"DNK","dg",8.10209369659424,3.86058235168457,8.68454837799072,8.28159427642822
96,2005,"DNK","dg",8.13756465911865,3.82213234901428,8.71409606933594,8.38659763336182
97,1980,"DNK","dh",6.51614570617676,3.28612327575684,6.93571329116821,3.55763220787048
97,1981,"DNK","dh",6.56389570236206,3.23640131950378,6.92279195785522,3.64389538764954
97,1982,"DNK","dh",6.62582397460938,3.26342844963074,6.92170476913452,3.70898294448853
97,1983,"DNK","dh",6.71911478042603,3.28623533248901,6.92249298095703,3.75946688652039
97,1984,"DNK","dh",6.78543996810913,3.36072254180908,6.9403829574585,3.80451273918152
97,1985,"DNK","dh",6.85154390335083,3.38252401351929,6.97526836395264,3.84381508827209
97,1986,"DNK","dh",6.87908124923706,3.4424352645874,7.0139479637146,3.86923289299011
97,1987,"DNK","dh",6.88558578491211,3.43875002861023,7.03975629806519,3.87498927116394
97,1988,"DNK","dh",6.87901639938354,3.40346145629883,7.06835651397705,3.90034294128418
97,1989,"DNK","dh",6.93289136886597,3.39769124984741,7.10428953170776,3.9366147518158
97,1990,"DNK","dh",6.96288537979126,3.38858485221863,7.13614892959595,3.96286916732788
97,1991,"DNK","dh",6.84425926208496,3.45325207710266,7.18739700317383,4.04441547393799
97,1992,"DNK","dh",6.85964918136597,3.44253134727478,7.20907878875732,4.13273525238037
97,1993,"DNK","dh",6.72261762619019,3.40886783599854,7.19659042358398,4.27384567260742
97,1994,"DNK","dh",6.804358959198,3.3923921585083,7.18779373168945,4.36934661865234
97,1995,"DNK","dh",6.79805946350098,3.41375160217285,7.20085048675537,4.4340648651123
97,1996,"DNK","dh",6.81524133682251,3.43046498298645,7.24387836456299,4.51634359359741
97,1997,"DNK","dh",6.92692947387695,3.50052976608276,7.26457691192627,4.61783313751221
97,1998,"DNK","dh",6.89518737792969,3.52314949035645,7.31749677658081,4.72320985794067
97,1999,"DNK","dh",6.90334844589233,3.52727174758911,7.3718409538269,4.95509624481201
97,2000,"DNK","dh",6.9706015586853,3.56549644470215,7.4080638885498,5.08681201934814
97,2001,"DNK","dh",6.87522268295288,3.58465719223022,7.42796087265015,5.15931463241577
97,2002,"DNK","dh",6.89853143692017,3.5501344203949,7.48963356018066,5.22754669189453
97,2003,"DNK","dh",6.90907526016235,3.52084541320801,7.52177143096924,5.2763786315918
97,2004,"DNK","dh",6.91886425018311,3.47494339942932,7.55163812637329,5.3470664024353
97,2005,"DNK","dh",6.94790315628052,3.43640279769897,7.5633339881897,5.4066219329834
98,1980,"DNK","di",7.14781618118286,3.89149379730225,7.47674560546875,4.47166061401367
98,1981,"DNK","di",7.02764701843262,3.73150777816772,7.48428440093994,4.48214626312256
98,1982,"DNK","di",7.0048189163208,3.65656280517578,7.46487474441528,4.49615812301636
98,1983,"DNK","di",7.0114541053772,3.62854552268982,7.42148590087891,4.5254111289978
98,1984,"DNK","di",7.0210919380188,3.64372515678406,7.40090894699097,4.568274974823
98,1985,"DNK","di",7.04100942611694,3.64839601516724,7.42818737030029,4.61510276794434
98,1986,"DNK","di",7.18371248245239,3.708829164505,7.45250272750854,4.65427255630493
98,1987,"DNK","di",7.11680746078491,3.71732115745544,7.48235177993774,4.66295671463013
98,1988,"DNK","di",6.94837284088135,3.61275410652161,7.509925365448,4.67537879943848
98,1989,"DNK","di",6.98837041854858,3.53762030601501,7.5155463218689,4.68722248077393
98,1990,"DNK","di",6.8930139541626,3.49064183235168,7.52090311050415,4.70308351516724
98,1991,"DNK","di",6.80876541137695,3.48391342163086,7.5145092010498,4.72484397888184
98,1992,"DNK","di",6.78289031982422,3.43910312652588,7.48646974563599,4.69397926330566
98,1993,"DNK","di",6.6267671585083,3.39809250831604,7.44794034957886,4.61699247360229
98,1994,"DNK","di",6.80705881118774,3.41157674789429,7.41145038604736,4.54840278625488
98,1995,"DNK","di",6.85380744934082,3.48651838302612,7.3984637260437,4.48862457275391
98,1996,"DNK","di",6.85240983963013,3.45296716690063,7.39485168457031,4.44143009185791
98,1997,"DNK","di",6.91899824142456,3.45546460151672,7.3988618850708,4.43048143386841
98,1998,"DNK","di",6.9378662109375,3.52683091163635,7.44063568115234,4.42639017105103
98,1999,"DNK","di",6.98290920257568,3.56419444084167,7.47816371917725,4.45074558258057
98,2000,"DNK","di",6.96279144287109,3.51711201667786,7.48880481719971,4.47168731689453
98,2001,"DNK","di",6.77880144119263,3.46125721931458,7.53185510635376,4.49029922485352
98,2002,"DNK","di",6.83032417297363,3.36311459541321,7.50985383987427,4.42742729187012
98,2003,"DNK","di",6.74107837677002,3.22787523269653,7.49873208999634,4.45382308959961
98,2004,"DNK","di",6.76048564910889,3.21285772323608,7.51275062561035,4.47507047653198
98,2005,"DNK","di",6.8012433052063,3.17613840103149,7.51269292831421,4.42036008834839
99,1980,"DNK","dj",7.29266834259033,4.47555112838745,7.62078809738159,3.81484508514404
99,1981,"DNK","dj",7.16827869415283,4.36136484146118,7.60897827148438,3.89529728889465
99,1982,"DNK","dj",7.21490240097046,4.36122417449951,7.59438800811768,3.9711971282959
99,1983,"DNK","dj",7.31755495071411,4.34175157546997,7.57586288452148,4.08912324905396
99,1984,"DNK","dj",7.41894340515137,4.41262865066528,7.57736921310425,4.29744863510132
99,1985,"DNK","dj",7.46772575378418,4.45969343185425,7.59360790252686,4.51793622970581
99,1986,"DNK","dj",7.45370197296143,4.5179877281189,7.6179723739624,4.6274619102478
99,1987,"DNK","dj",7.38063621520996,4.4835901260376,7.63362407684326,4.66622686386108
99,1988,"DNK","dj",7.45022773742676,4.48952341079712,7.63285827636719,4.72351789474487
99,1989,"DNK","dj",7.50447845458984,4.4871072769165,7.65154027938843,4.78746223449707
99,1990,"DNK","dj",7.51388263702393,4.51689624786377,7.67126226425171,4.86585760116577
99,1991,"DNK","dj",7.53377199172974,4.46897220611572,7.69025468826294,4.91382217407227
99,1992,"DNK","dj",7.57795429229736,4.47961807250977,7.71730375289917,4.93816804885864
99,1993,"DNK","dj",7.65493392944336,4.4356861114502,7.7212028503418,4.90852451324463
99,1994,"DNK","dj",7.75420045852661,4.43099546432495,7.73251485824585,4.87742042541504
99,1995,"DNK","dj",7.6924090385437,4.49903154373169,7.78362131118774,4.84517288208008
99,1996,"DNK","dj",7.61579608917236,4.50079822540283,7.88898754119873,4.81502962112427
99,1997,"DNK","dj",7.67290496826172,4.51061773300171,8.01101684570312,4.86215400695801
99,1998,"DNK","dj",7.68788146972656,4.51501560211182,8.03233909606934,4.93648147583008
99,1999,"DNK","dj",7.65172958374023,4.51020002365112,8.0794153213501,4.9732141494751
99,2000,"DNK","dj",7.70287704467773,4.52356958389282,8.1106424331665,4.99385499954224
99,2001,"DNK","dj",7.71041679382324,4.51610946655273,8.13599395751953,5.00225830078125
99,2002,"DNK","dj",7.71192121505737,4.47135305404663,8.17181205749512,5.05962896347046
99,2003,"DNK","dj",7.64023494720459,4.39612674713135,8.17201232910156,5.03497076034546
99,2004,"DNK","dj",7.64171743392944,4.38901472091675,8.18505382537842,5.04085302352905
99,2005,"DNK","dj",7.57101488113403,4.35564279556274,8.18422985076904,5.06815624237061
100,1980,"DNK","dk",7.92889738082886,4.80325031280518,7.79806184768677,5.6635217666626
100,1981,"DNK","dk",7.82179069519043,4.69642686843872,7.8149037361145,5.72198915481567
100,1982,"DNK","dk",7.83332204818726,4.68581867218018,7.82854795455933,5.78278303146362
100,1983,"DNK","dk",7.87311363220215,4.70253276824951,7.84532117843628,5.83918762207031
100,1984,"DNK","dk",7.91947555541992,4.74137783050537,7.87046718597412,5.88029766082764
100,1985,"DNK","dk",7.99146890640259,4.80717182159424,7.93724489212036,5.9187970161438
100,1986,"DNK","dk",7.96105051040649,4.87450218200684,8.00593757629395,5.98467636108398
100,1987,"DNK","dk",7.89260387420654,4.78712511062622,8.03992462158203,6.0733642578125
100,1988,"DNK","dk",7.9208197593689,4.73494338989258,8.06005668640137,6.14630222320557
100,1989,"DNK","dk",7.96268701553345,4.73980617523193,8.08938217163086,6.20765256881714
100,1990,"DNK","dk",7.95388698577881,4.73749589920044,8.12177848815918,6.3037314414978
100,1991,"DNK","dk",7.89920902252197,4.70657062530518,8.15588092803955,6.4274959564209
100,1992,"DNK","dk",7.85182952880859,4.72964191436768,8.17349147796631,6.55961751937866
100,1993,"DNK","dk",7.85829019546509,4.69891548156738,8.17818832397461,6.69447374343872
100,1994,"DNK","dk",7.96998643875122,4.68136262893677,8.18583297729492,6.81775951385498
100,1995,"DNK","dk",8.06002044677734,4.74925327301025,8.20719909667969,6.93107461929321
100,1996,"DNK","dk",7.94975566864014,4.75595808029175,8.2304630279541,7.02478122711182
100,1997,"DNK","dk",8.03959465026855,4.7501015663147,8.25266647338867,7.11006593704224
100,1998,"DNK","dk",8.00791835784912,4.77024364471436,8.28177547454834,7.16487693786621
100,1999,"DNK","dk",7.89307117462158,4.74351358413696,8.32432174682617,7.21084022521973
100,2000,"DNK","dk",7.95731019973755,4.73350191116333,8.35887813568115,7.26325273513794
100,2001,"DNK","dk",7.92767238616943,4.73650550842285,8.39115238189697,7.32004642486572
100,2002,"DNK","dk",7.94159030914307,4.69460868835449,8.42180347442627,7.34348106384277
100,2003,"DNK","dk",7.89094161987305,4.6378116607666,8.44096183776855,7.35999059677124
100,2004,"DNK","dk",7.92177820205688,4.59627056121826,8.4502010345459,7.39667224884033
100,2005,"DNK","dk",7.84758520126343,4.56296062469482,8.45169067382812,7.42086219787598
101,1980,"DNK","dl",6.69330978393555,4.31264972686768,6.96985340118408,6.560471534729
101,1981,"DNK","dl",6.72358512878418,4.28896522521973,6.97076416015625,6.59546947479248
101,1982,"DNK","dl",6.7682671546936,4.28000783920288,6.98682451248169,6.6372537612915
101,1983,"DNK","dl",6.93099117279053,4.29800605773926,6.99881744384766,6.69008493423462
101,1984,"DNK","dl",7.03123903274536,4.36087942123413,7.03227281570435,6.75314712524414
101,1985,"DNK","dl",7.16409873962402,4.42330074310303,7.09527635574341,6.8259973526001
101,1986,"DNK","dl",7.28352355957031,4.45510292053223,7.16189622879028,6.90816068649292
101,1987,"DNK","dl",7.35185098648071,4.41975593566895,7.19958972930908,6.98951482772827
101,1988,"DNK","dl",7.33515214920044,4.37115526199341,7.22270011901855,7.05959033966064
101,1989,"DNK","dl",7.39646673202515,4.34289598464966,7.26216411590576,7.11401414871216
101,1990,"DNK","dl",7.32128858566284,4.33812713623047,7.28824281692505,7.15857791900635
101,1991,"DNK","dl",7.36194324493408,4.24657917022705,7.31679248809814,7.19483804702759
101,1992,"DNK","dl",7.37511777877808,4.17643117904663,7.33954286575317,7.21341466903687
101,1993,"DNK","dl",7.30251216888428,4.16139554977417,7.35508394241333,7.21775436401367
101,1994,"DNK","dl",7.52011394500732,4.13966846466064,7.39540719985962,7.23061895370483
101,1995,"DNK","dl",7.57474136352539,4.20149374008179,7.5047025680542,7.25076580047607
101,1996,"DNK","dl",7.62821435928345,4.23884868621826,7.59735298156738,7.27776050567627
101,1997,"DNK","dl",7.66733121871948,4.24052047729492,7.667564868927,7.32191228866577
101,1998,"DNK","dl",7.71882104873657,4.27385663986206,7.82329654693604,7.39064741134644
101,1999,"DNK","dl",7.77497816085815,4.33027267456055,7.94118356704712,7.43683099746704
101,2000,"DNK","dl",7.89680099487305,4.38196420669556,8.09762191772461,7.50366640090942
101,2001,"DNK","dl",8.03143501281738,4.45333528518677,8.20972919464111,7.58401012420654
101,2002,"DNK","dl",8.08813762664795,4.44468450546265,8.28941631317139,7.67767286300659
101,2003,"DNK","dl",8.02731609344482,4.33282327651978,8.30803775787354,7.77036571502686
101,2004,"DNK","dl",8.01635646820068,4.27845621109009,8.29007434844971,7.84632062911987
101,2005,"DNK","dl",7.95603036880493,4.24514293670654,8.27882671356201,7.88533210754395
102,1980,"DNK","dm",6.52449464797974,3.77881145477295,6.40086030960083,5.41761016845703
102,1981,"DNK","dm",6.65561485290527,3.80220818519592,6.397545337677,5.38624811172485
102,1982,"DNK","dm",6.76668643951416,3.86869788169861,6.39973402023315,5.38740587234497
102,1983,"DNK","dm",6.77836608886719,3.77897143363953,6.40600299835205,5.40803670883179
102,1984,"DNK","dm",6.92042875289917,3.73418736457825,6.4173731803894,5.41023349761963
102,1985,"DNK","dm",6.63228940963745,3.77471303939819,6.43746471405029,5.39140748977661
102,1986,"DNK","dm",6.48934841156006,3.76354622840881,6.46368265151978,5.37879800796509
102,1987,"DNK","dm",6.19544696807861,3.67814707756042,6.48440599441528,5.37047529220581
102,1988,"DNK","dm",6.22738409042358,3.52084541320801,6.49489736557007,5.39153623580933
102,1989,"DNK","dm",6.24221181869507,3.44435262680054,6.49556446075439,5.43201208114624
102,1990,"DNK","dm",6.44753551483154,3.50891518592834,6.50637865066528,5.45486068725586
102,1991,"DNK","dm",6.18975734710693,3.48391342163086,6.53268623352051,5.46468067169189
102,1992,"DNK","dm",6.19944381713867,3.51079893112183,6.57078266143799,5.45321083068848
102,1993,"DNK","dm",6.34952449798584,3.48862814903259,6.59949541091919,5.42382526397705
102,1994,"DNK","dm",6.47515869140625,3.49808192253113,6.67987060546875,5.39114379882812
102,1995,"DNK","dm",6.74915647506714,3.61867141723633,6.74863862991333,5.35557174682617
102,1996,"DNK","dm",6.59289407730103,3.55411887168884,6.82417297363281,5.32598972320557
102,1997,"DNK","dm",6.43450403213501,3.55156946182251,6.86503171920776,5.30835819244385
102,1998,"DNK","dm",6.55666160583496,3.52010560035706,6.90801191329956,5.31564426422119
102,1999,"DNK","dm",6.45165634155273,3.39407205581665,6.90601253509521,5.28258800506592
102,2000,"DNK","dm",6.36138725280762,3.32262301445007,6.92866277694702,5.23351097106934
102,2001,"DNK","dm",6.3733868598938,3.28829002380371,6.9874267578125,5.16931295394897
102,2002,"DNK","dm",6.31248235702515,3.24231886863708,7.01558828353882,5.08587265014648
102,2003,"DNK","dm",6.46119451522827,3.0679132938385,6.99176836013794,4.9895977973938
102,2004,"DNK","dm",6.205153465271,2.96367383003235,6.99708271026611,4.92139196395874
102,2005,"DNK","dm",6.13844680786133,2.93035745620728,6.99358129501343,4.88472938537598
103,1980,"DNK","dn",7.00484800338745,3.96704125404358,6.89550685882568,5.27661895751953
103,1981,"DNK","dn",7.02109956741333,3.91503858566284,6.88543844223022,5.39282417297363
103,1982,"DNK","dn",7.04471874237061,3.90767359733582,6.88121891021729,5.52852153778076
103,1983,"DNK","dn",7.14754819869995,3.93166875839233,6.88090038299561,5.65910720825195
103,1984,"DNK","dn",7.283935546875,4.02595853805542,6.9362268447876,5.74453401565552
103,1985,"DNK","dn",7.30709314346313,4.05241060256958,7.04140901565552,5.80211400985718
103,1986,"DNK","dn",7.2803168296814,4.11968755722046,7.14459419250488,5.88218307495117
103,1987,"DNK","dn",7.1866979598999,4.06137371063232,7.20993900299072,5.97941970825195
103,1988,"DNK","dn",7.18046903610229,3.99397158622742,7.25244045257568,6.0378212928772
103,1989,"DNK","dn",7.20869922637939,3.97464084625244,7.30884075164795,6.06457471847534
103,1990,"DNK","dn",7.2126932144165,3.97706151008606,7.3631911277771,6.0801305770874
103,1991,"DNK","dn",7.2834792137146,3.93382358551025,7.41071176528931,6.0949330329895
103,1992,"DNK","dn",7.20926380157471,3.9611177444458,7.45059585571289,6.12094974517822
103,1993,"DNK","dn",6.98424196243286,3.93468427658081,7.45981502532959,6.16200065612793
103,1994,"DNK","dn",7.1487135887146,3.90913891792297,7.47630167007446,6.18562078475952
103,1995,"DNK","dn",7.12881231307983,3.96770358085632,7.49391651153564,6.19555282592773
103,1996,"DNK","dn",7.05830049514771,3.94877910614014,7.52750539779663,6.19757175445557
103,1997,"DNK","dn",7.12934541702271,3.98709344863892,7.68090057373047,6.09859323501587
103,1998,"DNK","dn",7.06501722335815,4.00246667861938,7.69660711288452,6.0093412399292
103,1999,"DNK","dn",7.08673906326294,3.98143720626831,7.74474954605103,5.93033504486084
103,2000,"DNK","dn",7.06042289733887,3.95203185081482,7.79161214828491,5.84559059143066
103,2001,"DNK","dn",6.98345851898193,3.91830325126648,7.81126117706299,5.75474834442139
103,2002,"DNK","dn",6.97422409057617,3.87326145172119,7.86758089065552,5.69677543640137
103,2003,"DNK","dn",6.91693115234375,3.80021953582764,7.8527660369873,5.60923194885254
103,2004,"DNK","dn",7.00651597976685,3.74410128593445,7.85212516784668,5.52956342697144
