"country","period","growth","privo","lly","btot","lgdp","sec","gov","lbmp","lpi","trade"
"Belgium","1991-95",0.863598473370075,0.578393399715424,0.698028981685638,0.99169260263443,9.58064651489258,2.39000010490417,0.14129364490509,0,0.0238763615489006,1.57600378990173
"Bolivia","1961-65",2.21300907433033,0.0372891984879971,0.114391200244427,0.176414594054222,6.43862199783325,2,0.0887998566031456,0.0509212240576744,0.0484267920255661,0.476025491952896
"Bolivia","1966-70",2.02160123735666,0.0697555989027023,0.144565805792809,0.258188188076019,6.54927253723145,1.75,0.102947138249874,0.273380279541016,0.0558671168982983,0.523041486740112
"Bolivia","1971-75",2.87253838032484,0.0870326012372971,0.131776794791222,0.354231804609299,6.65035247802734,1.5900000333786,0.13133642077446,0.170687481760979,0.171803027391434,0.505798578262329
"Bolivia","1976-80",0.118114938959479,0.138932406902313,0.165411606431007,0.36506199836731,6.79397964477539,1.55999994277954,0.150411710143089,0.0916671901941299,0.146234750747681,0.423825234174728
"Bolivia","1981-85",-3.48385646939278,0.0982289984822273,0.113168001174927,0.179269194602966,6.79988527297974,1.39999997615814,0.141003593802452,1.00585973262787,1.0856546163559,0.319428324699402
"Bolivia","1986-90",0.0200423775822856,0.14548559486866,0.145300194621086,0.304725408554077,6.62569236755371,1.37999999523163,0.122192576527596,0.0510414466261864,0.32340607047081,0.372919291257858
"Bolivia","1991-95",1.41413966193795,0.366156995296478,0.346577614545822,0.616693198680878,6.62669467926025,1.39999997615814,0.109980776906013,0.0322324596345425,0.106672756373882,0.427909702062607
"Brazil","1961-65",1.44611513242126,0.0799238011240959,0.165146797895432,0.439473986625671,6.89662408828735,0.839999973773956,0.134614706039429,0.34712952375412,0.3911994099617,0.125037401914597
"Brazil","1966-70",5.16464412212372,0.11138080060482,0.171273604035378,0.593989193439484,6.96892976760864,0.779999971389771,0.120899222791195,0.0561156496405602,0.217795222997665,0.129690900444984
"Brazil","1971-75",7.50148743391037,0.2716284096241,0.209692806005478,0.679922223091125,7.22716236114502,0.800000011920929,0.107753403484821,0.167613923549652,0.174673065543175,0.169220298528671
"Brazil","1976-80",4.14366126060486,0.313151210546494,0.209663599729538,0.604308187961578,7.6022367477417,0.639999985694885,0.0982887744903564,0.162118852138519,0.345997095108032,0.152050629258156
"Brazil","1981-85",-1.08348447829485,0.26216858625412,0.193672597408295,0.723674595355988,7.80941963195801,0.75,0.0919780805706978,0.324451774358749,0.648124814033508,0.155722975730896
"Brazil","1986-90",0.107480678707361,0.217068493366241,0.168096795678139,0.611794590950012,7.75524520874023,0.779999971389771,0.122997023165226,0.597646355628967,1.11123096942902,0.166109576821327
"Brazil","1991-95",1.35978059843183,0.268777012825012,0.225421592593193,0.692539393901825,7.76061964035034,0.990000009536743,0.118484698235989,0.186108633875847,1.13813531398773,0.226365014910698
"Central African Republic","1961-65",-0.88281687349081,NA,NA,NA,5.83467292785645,0.189999997615814,0.332415848970413,0.0548297464847565,NA,0.521299481391907
"Central African Republic","1966-70",1.72896552830935,NA,NA,0.903637170791626,5.79053211212158,0.170000001788139,0.320115953683853,0.0713270530104637,NA,0.629829943180084
"Central African Republic","1971-75",0.175939849577844,NA,NA,0.835540413856506,5.87698078155518,0.170000001788139,0.267770379781723,-0.00206212466582656,NA,0.559658467769623
"Central African Republic","1976-80",-1.69183742254972,NA,NA,0.733132421970367,5.88577747344971,0.189999997615814,0.209099099040031,0.0316730700433254,NA,0.599947452545166
"Central African Republic","1981-85",-0.135473313275725,0.108856797218323,0.174618199467659,0.576725423336029,5.80118560791016,0.239999994635582,0.178736552596092,0.0272038169205189,0.0742068737745285,0.61047637462616
"Central African Republic","1986-90",-1.5807231888175,0.0805992037057877,0.159771606326103,0.632973790168762,5.79441213607788,0.28999999165535,0.0874577835202217,0.0278955176472664,-0.0174567382782698,0.503949880599976
"Central African Republic","1991-95",-1.16377780213952,0.0516295991837978,0.181589394807816,0.487731605768204,5.71537590026855,0.319999992847443,0.0933781415224075,0.0212394967675209,0.0638852491974831,0.400768250226974
"Canada","1961-65",3.69351096451283,0.332820802927017,0.334601402282715,0.824147999286652,8.96179580688477,3.75999999046326,0.208294779062271,0,0.0158646497875452,0.283740282058716
"Canada","1966-70",2.89796013385057,0.450668603181839,0.485793203115463,0.860670626163483,9.14647102355957,3.50999999046326,0.21555307507515,0,0.0371120683848858,0.346632152795792
"Canada","1971-75",3.38519997894764,0.546921372413635,0.525095224380493,0.878217220306396,9.29136943817139,3.28999996185303,0.219960108399391,0,0.0683671161532402,0.388866692781448
"Canada","1976-80",2.68980097025633,0.682711184024811,0.591109991073608,0.894536793231964,9.4606294631958,3.54999995231628,0.212316557765007,0,0.0804970860481262,0.413905113935471
"Canada","1981-85",1.79384686052799,0.770502388477325,0.639113426208496,0.919526398181915,9.59511947631836,3.88000011444092,0.208708256483078,0,0.0691136345267296,0.465160936117172
"Canada","1986-90",1.45541215315461,0.729478418827057,0.65803200006485,0.925674378871918,9.68481159210205,3.75999999046326,0.195649594068527,0,0.0427419282495975,0.548083007335663
"Canada","1991-95",0.265412940643728,0.804318428039551,0.769400000572205,0.943445026874542,9.75758266448975,4.01000022888184,0.203012809157372,0,0.0219825711101294,0.696861505508423
"Switzerland","1961-65",3.33628691732883,1.15781402587891,1.03255701065063,0.989687621593475,9.31262874603271,1.53999996185303,0.114282719790936,0,0.0311654321849346,0.378535151481628
"Switzerland","1966-70",2.7691725641489,1.16377294063568,1.06287002563477,0.987029016017914,9.47944259643555,1.53999996185303,0.113823622465134,0,0.0334396809339523,0.425730019807816
"Switzerland","1971-75",0.370695535093546,1.05085897445679,1.05415296554565,0.990752995014191,9.61790180206299,1.64999997615814,0.11502780020237,0,0.071403443813324,0.487662374973297
"Switzerland","1976-80",1.9422510638833,1.19056797027588,1.27506899833679,0.989464998245239,9.63643646240234,1.80999994277954,0.125333115458488,0,0.0228461753576994,0.599437415599823
"Switzerland","1981-85",0.906259939074516,1.5157870054245,1.40515995025635,0.989462196826935,9.73354911804199,3.79999995231628,0.125952020287514,0,0.041087981313467,0.652091145515442
"Switzerland","1986-90",2.01668422669172,1.81472194194794,1.41861402988434,0.991116404533386,9.77886199951172,3.47000002861023,0.129537969827652,0,0.0245146695524454,0.715985715389252
"Switzerland","1991-95",-0.991853233426809,2.04889297485352,1.4274970293045,0.991937816143036,9.87969589233398,3.40000009536743,0.134762540459633,0,0.0306275319308043,0.754173517227173
"Chile","1961-65",1.28203956410289,0.114090800285339,0.12708480656147,0.561483800411224,7.51880550384521,1.16999995708466,0.110294692218304,0.187392011284828,0.215458706021309,0.365902245044708
"Chile","1966-70",0.265265302732587,0.0799333974719048,0.126095399260521,0.468185812234879,7.58290719985962,1.13999998569489,0.129675149917603,0.415903776884079,0.208651274442673,0.444464266300201
"Chile","1971-75",-3.04078441113234,0.0524552017450333,0.145507603883743,0.229278206825256,7.59617042541504,1.41999995708466,0.157949432730675,0.967660427093506,0.754039168357849,0.447992950677872
"Chile","1976-80",5.50936311483383,0.168153405189514,0.164693593978882,0.482721596956253,7.44413137435913,1.42999994754791,0.155559211969376,0.0463109016418457,0.433803111314774,0.566228687763214
"Chile","1981-85",-0.820990558713675,0.537860989570618,0.330873787403107,0.710315585136414,7.71959972381592,1.77999997138977,0.132340475916862,0.16532239317894,0.176376849412918,0.58509486913681
"Chile","1986-90",4.63461615145206,0.448176205158234,0.355580002069473,0.545485019683838,7.67855024337769,1.85000002384186,0.105761371552944,0.182706072926521,0.162956550717354,0.613294124603271
"Chile","1991-95",5.24836778640747,0.546057820320129,0.357340812683105,0.699128210544586,7.91028070449829,1.95000004768372,0.0892173573374748,0.0888251215219498,0.12182991206646,0.752232909202576
"Cameroon","1961-65",0.89911911636591,NA,NA,NA,6.28559589385986,0.469999998807907,0.0834905281662941,0.0548297464847565,NA,0.324587047100067
"Cameroon","1966-70",0.881343055516481,0.146626502275467,0.158578500151634,1,6.3305516242981,0.419999986886978,0.108041122555733,0.0713270530104637,NA,0.339713305234909
"Cameroon","1971-75",4.14951778948307,0.156168192625046,0.16966900229454,0.957150220870972,6.3746190071106,0.400000005960464,0.116359360516071,-0.00206212466582656,0.0956870391964912,0.338180035352707
"Cameroon","1976-80",2.06531789153814,0.237536206841469,0.210732996463776,0.894441187381744,6.58209466934204,0.419999986886978,0.102685555815697,0.0316730700433254,0.0960783213376999,0.319710463285446
"Cameroon","1981-85",5.78919164836407,0.258554607629776,0.213426202535629,0.931497573852539,6.68536043167114,0.469999998807907,0.100058607757092,0.0272038169205189,0.107887744903564,0.42539319396019
"Cameroon","1986-90",-5.50059899687767,0.255544006824493,0.213565796613693,0.90731281042099,6.97482013702393,0.540000021457672,0.117490448057652,0.0278955176472664,0.0409713387489319,0.424407958984375
"Cameroon","1991-95",-5.73410429060459,0.160546600818634,0.197226002812386,0.670003414154053,6.69979047775269,0.629999995231628,0.123110614717007,0.0212394967675209,0.0767691731452942,0.500812768936157
"Congo","1961-65",0.946744531393051,0.213409006595612,0.180357694625854,0.924922525882721,6.31570434570312,NA,0.202789545059204,0.0548297464847565,0.0482242554426193,1.16833627223969
"Congo","1966-70",2.27274280041456,0.177060395479202,0.163646399974823,0.90064799785614,6.36304140090942,NA,0.235659971833229,0.0726418197154999,0.025847677141428,1.37546491622925
"Congo","1971-75",5.90656250715256,0.160984605550766,0.17281299829483,0.859238028526306,6.4766788482666,NA,0.227741628885269,-0.00505978940054774,0.0733390673995018,1.32041585445404
"Congo","1976-80",2.21273209899664,0.178534597158432,0.171842396259308,0.791162610054016,6.77200698852539,NA,0.213255405426025,0.0012898298446089,0.0860118046402931,1.10433304309845
"Congo","1981-85",6.8536601960659,0.170907601714134,0.142229601740837,0.827682197093964,6.88264322280884,NA,0.201848104596138,0.0159225203096867,0.100746132433414,1.12007582187653
"Congo","1986-90",-3.51475887000561,0.223655194044113,0.20206880569458,0.78340357542038,7.22532653808594,1.78999996185303,0.207010939717293,0.0342479646205902,0.0146216731518507,0.856447517871857
"Congo","1991-95",-3.61446291208267,0.126953393220901,0.200804993510246,0.656763017177582,7.04958868026733,1.87999999523163,0.195318028330803,0.0212394967675209,0.135396078228951,0.925290167331696
"Colombia","1961-65",NA,0.197583600878716,0.209257796406746,0.673170983791351,NA,0.75,0.0792351141571999,0,0.110145337879658,0.301457464694977
"Colombia","1966-70",2.56276912987232,0.177424594759941,0.19457820057869,0.7010617852211,6.68878412246704,0.569999992847443,0.0800790339708328,0.141065433621407,0.0914737656712532,0.298687815666199
"Colombia","1971-75",2.90039479732513,0.149786397814751,0.17169600725174,0.826172828674316,6.81692266464233,0.600000023841858,0.0899591147899628,0.0754042714834213,0.152755320072174,0.290098786354065
"Colombia","1976-80",3.03930323570967,0.248787000775337,0.214449793100357,0.927045226097107,6.96194267272949,1.25,0.0884598195552826,0.0142578715458512,0.19715416431427,0.283290565013885
"Colombia","1981-85",0.362693751230836,0.276194214820862,0.276462614536285,0.827174603939056,7.11390781402588,1.29999995231628,0.101659879088402,0.107369355857372,0.183610841631889,0.287455439567566
"Colombia","1986-90",2.70108934491873,0.12738099694252,0.189611002802849,0.748851299285889,7.1320424079895,1.38999998569489,0.102296352386475,0.130108803510666,0.201406762003899,0.302394092082977
"Colombia","1991-95",2.55409218370914,0.30029159784317,0.303753197193146,0.89860337972641,7.26709699630737,1.48000001907349,0.1168197914958,0.043306440114975,0.200917631387711,0.425359308719635
"Costa Rica","1961-65",1.37912454083562,0.254469603300095,0.190114006400108,0.92107218503952,7.05741834640503,0.479999989271164,0.154985651373863,0.172254383563995,0.0208542998880148,0.41885581612587
"Costa Rica","1966-70",3.60747762024403,0.253216207027435,0.196491405367851,0.784035205841064,7.1263747215271,0.509999990463257,0.159767717123032,0.104287937283516,0.0247681904584169,0.503149747848511
"Costa Rica","1971-75",3.2582450658083,0.260910600423813,0.240221798419952,0.843937814235687,7.30674839019775,0.529999971389771,0.160658344626427,0.339595913887024,0.120455853641033,0.586557447910309
"Costa Rica","1976-80",2.10698656737804,0.258158385753632,0.330178201198578,0.746428787708282,7.46966075897217,0.949999988079071,0.169755727052689,0.074810579419136,0.074739396572113,0.626035869121552
"Costa Rica","1981-85",-2.58766338229179,0.187105193734169,0.390476197004318,0.526254773139954,7.57500982284546,1.04999995231628,0.163939759135246,0.906321227550507,0.261309415102005,0.553665518760681
"Costa Rica","1986-90",1.72489061951637,0.160851404070854,0.364004611968994,0.554305613040924,7.44562673568726,1.14999997615814,0.148560896515846,0.551238775253296,0.145636379718781,0.692394435405731
"Costa Rica","1991-95",2.41830125451088,0.145410999655724,0.365862190723419,0.672135770320892,7.53187131881714,1.22000002861023,0.131263807415962,0.0765814706683159,0.16183078289032,0.89510840177536
"Cyprus","1961-65",NA,0.424859404563904,0.536261022090912,0.960898816585541,NA,0.870000004768372,NA,NA,0.00264556286856532,NA
"Cyprus","1966-70",NA,0.431616812944412,0.55007141828537,0.997027993202209,NA,0.980000019073486,NA,0.0167587846517563,0.019083559513092,NA
"Cyprus","1971-75",NA,0.53603059053421,0.66902619600296,0.978525817394257,NA,1.10000002384186,0.189172968268394,0.0669107064604759,0.069205105304718,0.645630300045013
"Cyprus","1976-80",11.1064270138741,0.614171028137207,0.725156009197235,0.881414413452148,7.74338960647583,1.70000004768372,0.153908386826515,0.0646260157227516,0.0764910206198692,0.874992370605469
"Cyprus","1981-85",4.23129163682461,0.558155596256256,0.673610389232635,0.87952321767807,8.29871082305908,1.88999998569489,0.144448310136795,0.0605629906058311,0.0622188560664654,1.0313127040863
"Cyprus","1986-90",5.65594956278801,0.727476000785828,0.863060176372528,0.914799392223358,8.51027584075928,2.40000009536743,0.160541176795959,0.0310212075710297,0.0304053761065006,1.02682387828827
"Cyprus","1991-95",2.49168816953897,1.0915869474411,1.25319695472717,0.877461194992065,8.79307270050049,2.55999994277954,0.16778889298439,0.0388936400413513,0.0452283844351768,1.06895840167999
"Germany","1961-65",3.58692891895771,0.51187402009964,0.432361006736755,0.937038004398346,8.92308139801025,0.5,0.194922894239426,0,0.0267035141587257,0.268580824136734
"Germany","1966-70",3.29100452363491,0.636800825595856,0.532046616077423,0.965595424175262,9.1024284362793,0.569999992847443,0.191851526498795,0,0.0237146504223347,0.331155568361282
"Germany","1971-75",1.76831539720297,0.716152012348175,0.558496177196503,0.979195773601532,9.26697826385498,0.610000014305115,0.193956449627876,0,0.0577355772256851,0.409716427326202
"Germany","1976-80",3.2971914857626,0.775342226028442,0.608137190341949,0.985911786556244,9.35539436340332,0.660000026226044,0.197625979781151,0,0.0388251468539238,0.457407563924789
"Germany","1981-85",1.31340706720948,0.896436393260956,0.624323606491089,0.987625420093536,9.52025318145752,0.740000009536743,0.200637072324753,0,0.0373487621545792,0.506386756896973
"Germany","1986-90",2.5921517983079,0.921171188354492,0.65235561132431,0.98994380235672,9.58592414855957,0.870000004768372,0.19252210855484,0,0.0134755223989487,0.550651669502258
"Germany","1991-95",0.738546531647444,0.968935191631317,0.652471601963043,0.992787599563599,9.71553134918213,1.00999999046326,0.176743537187576,0,0.0341827087104321,0.650995135307312
"Denmark","1961-65",4.37187775969505,0.437743991613388,0.472833007574081,0.881660580635071,8.99788379669189,1.66999995708466,0.192656055092812,0,0.0483895391225815,0.429743945598602
"Denmark","1966-70",2.91437264531851,0.44037801027298,0.464465409517288,0.863482594490051,9.216477394104,1.61000001430511,0.207295224070549,0,0.0622390173375607,0.491177886724472
"Denmark","1971-75",1.42345102503896,0.416896611452103,0.422757595777512,0.879446387290955,9.36219596862793,1.64999997615814,0.230471894145012,0,0.0849709361791611,0.536361634731293
"Denmark","1976-80",2.23012026399374,0.399074405431747,0.430445790290833,0.820584416389465,9.43336868286133,1.69000005722046,0.250376135110855,0,0.0944008380174637,0.559382200241089
"Denmark","1981-85",2.64793112874031,0.373940587043762,0.47733199596405,0.783601820468903,9.54487419128418,1.76999998092651,0.267898052930832,0,0.0734337493777275,0.593163192272186
"Denmark","1986-90",1.30046289414167,0.511610805988312,0.591683804988861,0.975997626781464,9.67727088928223,1.85000002384186,0.248284384608269,0,0.0377935469150543,0.635007798671722
"Denmark","1991-95",1.70104205608368,0.390809208154678,0.603879988193512,0.966350376605988,9.74229431152344,2.13000011444092,0.239023387432098,0,0.0192657802253962,0.71099841594696
"Dominican Republic","1961-65",-0.692944647744298,0.0580670014023781,0.159730598330498,0.636892974376678,6.42088508605957,0.129999995231628,0.198968008160591,0.270027130842209,0.0260388646274805,0.764018893241882
"Dominican Republic","1966-70",5.64009957015514,0.084510400891304,0.157577604055405,0.602021396160126,6.38623762130737,0.159999996423721,0.152377262711525,0.199670195579529,0.0123773673549294,0.727936685085297
"Dominican Republic","1971-75",5.88188618421555,0.193210795521736,0.213618397712708,0.708446800708771,6.66824293136597,0.600000023841858,0.0920684337615967,0.214840933680534,0.0984662547707558,0.662023663520813
"Dominican Republic","1976-80",2.3261358961463,0.267659813165665,0.23498760163784,0.785449802875519,6.96233701705933,0.660000026226044,0.0725877583026886,0.307484686374664,0.0903076156973839,0.592747211456299
"Dominican Republic","1981-85",-0.674477173015475,0.282678812742233,0.216314002871513,0.686322629451752,7.07864379882812,0.790000021457672,0.114390201866627,0.529617846012115,0.139865845441818,0.688419044017792
"Dominican Republic","1986-90",1.42068732529879,0.258715987205505,0.231741800904274,0.818136394023895,7.04491996765137,0.959999978542328,0.0994690507650375,0.280734479427338,0.254492431879044,0.686417162418365
"Dominican Republic","1991-95",1.61121431738138,0.216869205236435,0.233384400606155,0.895627021789551,7.11595439910889,1.14999997615814,0.0907964706420898,0.168940931558609,0.135319918394089,0.803028404712677
"Algeria","1961-65",-2.26625502109528,NA,NA,0.53081750869751,7.23461389541626,0.100000001490116,0.131547629833221,0.219681560993195,NA,0.467715084552765
"Algeria","1966-70",3.31948325037956,NA,NA,0.700667202472687,7.12130117416382,0.170000001788139,0.114546351134777,0.356820940971375,NA,0.384889662265778
"Algeria","1971-75",1.99305824935436,0.412019997835159,0.513828992843628,0.883065581321716,7.28727531433105,0.270000010728836,0.133483588695526,0.418157547712326,0.0481711886823177,0.397421389818192
"Algeria","1976-80",2.95054726302624,0.422143995761871,0.566680371761322,0.840172171592712,7.38692855834961,0.349999994039536,0.159395664930344,0.88351958990097,0.10674274712801,0.399226456880569
"Algeria","1981-85",2.00113467872143,0.517687201499939,0.724020779132843,0.849272787570953,7.5344557762146,0.5,0.175206199288368,1.43549180030823,0.0835555791854858,0.375787287950516
"Algeria","1986-90",-2.45022028684616,0.52850478887558,0.857304990291595,0.710546374320984,7.63451242446899,0.75,0.193411499261856,1.48203718662262,0.0932283699512482,0.294959276914597
"Algeria","1991-95",-1.88135914504528,0.145169600844383,0.464641213417053,0.704616785049438,7.51200151443481,1.07000005245209,0.24478343129158,1.24381995201111,0.219326704740524,0.279854357242584
"Ecuador","1961-65",NA,0.183709397912025,0.161279797554016,0.659107983112335,NA,0.439999997615814,0.102717630565166,0.129571065306664,0.0382319390773773,0.483917266130447
"Ecuador","1966-70",1.30227319896221,0.171004399657249,0.185741394758224,0.602004826068878,6.56175994873047,0.449999988079071,0.108625181019306,0.177392765879631,0.0476886592805386,0.505017459392548
"Ecuador","1971-75",8.58971476554871,0.157839998602867,0.214689403772354,0.565144181251526,6.62687349319458,0.5,0.112231895327568,0.0533511750400066,0.118890784680843,0.612476825714111
"Ecuador","1976-80",3.53968851268291,0.175537005066872,0.224106803536415,0.70525997877121,7.05635929107666,0.910000026226044,0.149587005376816,0.0847087278962135,0.105137355625629,0.609571754932404
"Ecuador","1981-85",-0.439255125820637,0.207542404532433,0.215758800506592,0.65792578458786,7.23334360122681,1.52999997138977,0.140637949109077,0.547571003437042,0.217668414115906,0.514587223529816
"Ecuador","1986-90",-0.483600096777081,0.173195004463196,0.182260200381279,0.531359970569611,7.21138095855713,1.54999995231628,0.11848783493042,0.177846059203148,0.319682627916336,0.533726394176483
"Ecuador","1991-95",1.18864290416241,0.187879994511604,0.22909240424633,0.625373005867004,7.18720102310181,1.61000001430511,0.0962731018662453,0.106606855988503,0.285332798957825,0.603820562362671
"Egypt, Arab Rep.","1961-65",4.67286296188831,0.215447604656219,0.368183195590973,0.602276027202606,5.87710905075073,NA,NA,0.651366412639618,0.0311451237648726,0.774935960769653
"Egypt, Arab Rep.","1966-70",0.946566835045815,0.174952402710915,0.356922596693039,0.633638620376587,6.11075210571289,NA,NA,0.69092470407486,0.0290100369602442,0.715560615062714
"Egypt, Arab Rep.","1971-75",3.14194299280643,0.16499799489975,0.387137204408646,0.612194180488586,6.15808057785034,NA,0.22150482237339,0.417564928531647,0.056269682943821,0.776416838169098
"Egypt, Arab Rep.","1976-80",7.99908712506294,0.185894802212715,0.489232987165451,0.549924194812775,6.31517744064331,0.409999996423721,0.171753346920013,0.0163456778973341,0.114278331398964,0.777095913887024
"Egypt, Arab Rep.","1981-85",4.16918098926544,0.271058410406113,0.789394199848175,0.530046224594116,6.71513175964355,0.670000016689301,0.154156252741814,0.203434765338898,0.123476155102253,0.625547528266907
"Egypt, Arab Rep.","1986-90",0.51278555765748,0.312636196613312,0.82630181312561,0.569541394710541,6.92359113693237,1.1599999666214,0.14681051671505,0.101646065711975,0.166216284036636,0.526128351688385
"Egypt, Arab Rep.","1991-95",-0.530695216730237,0.276233494281769,0.820748388767242,0.654672026634216,6.9492301940918,1.42999994754791,0.13207896053791,0.0445878617465496,0.12164730578661,0.55573970079422
"Spain","1961-65",7.19044059514999,0.444397211074829,0.59017938375473,0.91612297296524,7.7798056602478,0.340000003576279,0.127177089452744,0.00671738758683205,0.0654948353767395,0.150491610169411
"Spain","1966-70",5.01807443797588,0.561689794063568,0.643477201461792,0.923373997211456,8.13932800292969,0.449999988079071,0.108788900077343,0.014297304674983,0.0507306158542633,0.202598452568054
"Spain","1971-75",4.17502485215664,0.692330181598663,0.775132775306702,0.957579374313354,8.39023113250732,0.699999988079071,0.103819221258163,0.0225244108587503,0.107747867703438,0.25244614481926
"Spain","1976-80",0.740306032821536,0.742928624153137,0.757050573825836,0.934215426445007,8.59898281097412,1.07000005245209,0.118695087730885,0.0386436246335506,0.157409265637398,0.281419008970261
"Spain","1981-85",0.982164219021797,0.719941377639771,0.71212500333786,0.871087610721588,8.6359977722168,2.23000001907349,0.13758310675621,0.0269510354846716,0.10916743427515,0.327751994132996
"Spain","1986-90",4.17275503277779,0.693034410476685,0.698944389820099,0.933927178382874,8.68510627746582,2.22000002861023,0.151858270168304,0.0381303019821644,0.0608036667108536,0.400947719812393
"Spain","1991-95",1.12414043396711,0.748766422271729,0.77126681804657,0.966413378715515,8.89374351501465,2.57999992370605,0.169587999582291,0.0260178707540035,0.0491094626486301,0.516884326934814
"Finland","1961-65",4.15863431990147,0.369305193424225,0.40983259677887,0.977885007858276,8.67751693725586,0.25,0.166422516107559,0,0.0496718063950539,0.36112967133522
"Finland","1966-70",4.44339364767075,0.386769205331802,0.412933796644211,0.958086371421814,8.88544845581055,0.360000014305115,0.1721011698246,0,0.0449888706207275,0.410283654928207
